HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,Input.topic_text,Input.super_topic,Answer.ethnicity.no,Answer.ethnicity.not_say,Answer.ethnicity.yes,Answer.gender.female,Answer.gender.male,Answer.gender.nb,Answer.gender.not_say,Answer.growing_up,Answer.race.american_indian,Answer.race.asian,Answer.race.black,Answer.race.hawaiian,Answer.race.not_say,Answer.race.other_race,Answer.race.white,unique_id,effectiveness_correct,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3ATPCQ38JSQAVY12OS7FJE4P0EFYAQ,AZLZA0Q87TJZO,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2027,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,0,1,1,1,1,0,1,0,b,1,,-1,-1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3BDCF01OGHARRHS6LJW5SSJZQO2LY8,A3RVHUY67SVXQV,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2028,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,b,1,,-1,-1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3E337GFOLTOHTQAR3QQEYKHLYJLGNJ,A41APS6V2Z1FJ,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2029,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,0,2,1,1,1,1,1,0,b,3,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3E4GGUZ1TS7Q6QHH7YD94O6G467K27,A1KTASRQIPL490,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,True,False,False,False,False,,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,,False,False,True,False,False,False,False,2030,True,0,-1,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,0,1,1,1,1,0,1,0,b,4,,30,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3GNCZX45023GMK91X5BW6NBDXYOAPZ,A2RBF3IIJP15IH,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2031,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,b,3,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3IHR8NYAMRH1KVTKO415TKOCYS8P4H,A2XZLEY2RCF5VM,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2032,True,-1,0,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,1,0,0,1,1,1,0,1,0,b,4,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3IKZ72A5BOWBFQEWS6KWGZG8NCANFJ,A1DMXEJGJY02E1,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2033,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,0,1,2,1,1,1,1,1,0,b,2,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3IRIK4HM3U0W5TOU2N8E6IAK3LWC6P,A1OZPLHNIU1519,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2034,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,0,1,1,1,1,0,1,0,b,4,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3ITXP059PGZO05SXJSS3URJ76ARSJL,A1KWITRMPO7BUQ,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,True,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,none thank you,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,USA,False,False,False,False,False,False,True,2035,True,-1,0,1,0,1,0,1,0,0,0,-1,-1,-1,-3,1,0,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,b,5,,70,1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3JNQLM5FTO21QWZZSYPAJOIU9D62LD,A3I9XLIHPPWPN1,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2036,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,0,2,1,1,1,1,1,0,b,3,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3K9FOBBF21ZXFIOSEHNUBCLSKMNNL7,A2VO8C41JJIQY9,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2037,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,b,4,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3N1FSUEFLPGSVYQUJVAATQ7NK31D4B,ACI8PUCF5OPDC,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2038,True,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,b,2,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3NAPMVF0ZGV2BBAXO4O00J0TENE72A,A3W0SCW5UYEB0F,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2039,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,0,0,-1,1,1,0,0,1,0,b,2,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3OLQQLKKNC5NQMNFIX8Y5AFSK2SEJX,A19Z68L0RHQVWL,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,True,False,False,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,USA,False,False,False,False,False,False,True,2040,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,b,2,,40,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3OS46CRSLZFS42UUT43JWAY9SCKV6N,A5WWHKD82I8UE,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2041,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,b,2,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3P59JYT7650P997417R15FSB3RDT2U,A2FP41BSPG0Y4A,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2042,True,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,b,5,,-1,1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3RGU30DZTUOL2AFSZVWHIIK1FSAMJJ,A15X8ATAWSRXIF,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,True,False,False,False,,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,usa,False,False,False,False,False,False,True,2043,True,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,1,2,1,1,1,1,1,0,b,3,,40,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3TPZPLC3MKSG2ZAGOQWMJFX7RDH3PV,ATR6RB1RULOC0,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2044,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,b,1,,-1,-1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3TVSS0C0ELGBLP5BFRG8TM807E2WT5,A2R1GDWV4RLIUY,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,True,False,False,False,,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,USA,False,False,False,False,False,False,True,2045,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,1,2,1,1,1,0,1,0,b,2,,40,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3U5JL4WY54P6T4VBAVBMNXBG502X4O,ABO9F0JD9NN54,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2046,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,b,2,,-1,-1
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3V5Q80FXIH7KAS9AMSLAN2OD95N23Z,A377LTGWJKY2IW,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,True,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,True,False,False,True,False,False,False,Canada,False,False,False,False,False,False,True,2047,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,b,3,,60,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3WJEQKOXASID5SQZC3065RSEN8SA1B,A16184N1RO5OJV,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2048,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,b,3,,-1,0
3ZXV7Q5FKU4P22JBDE6GB4R3AL9FCQ,3WYGZ5XF3GVJBPYF1DSFV6JKUK9KS9,A374VECA56GM56,10/170506.png,,18,I should go on vacation,I should read this guide to help me understand and cope with the challenges of a specific disease my parent is suffering from.,I should buy this product on December 1 because it is available for free overnight shipping at that time.,I should go on pinterest,I should buy a Fry's Crunch bar.,b,False,False,False,False,False,False,False,,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,,"""Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)""",healthcare,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2049,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,-1,0,0,-1,1,1,0,0,1,0,b,1,,-1,-1
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,308XBLVES2K6H7U8GBFH6TUX9BBBRH,A3I9XLIHPPWPN1,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2050,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,c,4,,-1,0
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,31N2WW6R9B64BMLMAN0H7LJ33IKF3U,A2BGAJTWL8F232,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2051,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,c,3,,-1,0
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,31T4R4OBOCWF9T2ZLXD6CWAGV0NC70,ATR6RB1RULOC0,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,True,False,False,,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,True,False,False,True,False,False,False,United States,False,False,False,False,False,False,True,2052,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,c,4,,50,0
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,32UTUBMZ70CYAEBPPVKR7QJ0UVUBV8,A377LTGWJKY2IW,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2053,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,c,5,,-1,1
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,336KAV9KYA8LQV6YBDE0DWLRU5OY2K,A374VECA56GM56,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2054,True,0,-1,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,0,1,1,1,1,0,1,0,c,3,,-1,0
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,337RC3OW0PIANNX1G89LLTF56Q2VLB,A2C9HJC2RDU10C,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2055,True,0,1,0,1,1,1,1,0,1,0,1,-1,0,0,1,1,1,0,1,0,1,0,1,2,1,1,1,1,1,0,c,4,,-1,0
3HJ1EVZS37ZYSSS1BGV9ZQ1S7W7R3Z,3634BBTX08AJ1P35VQ74BRKR3AEFIP,A3RVHUY67SVXQV,10/170619.png,,17,I should drink this bourbon.,I should do water sports,I should buy this product,I should not smoke.,I should learn more about TedX.,c,False,False,False,False,False,False,False,,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc",beauty,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,2056,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,c,4,,-1,0
