HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,unique_id,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
3OLZC0DJ92V5B2R153764TSK77FIVN,3Y4W8Q93LJ0RPB993RBX2G7YED2VD2,A377LTGWJKY2IW,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,Ad is very unique but it is hard to tell if that is a camera the octopus is clutching?,Canada,234,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,0,0,0,1,1,1,3,1,1,1,2,1,0,b,5,Canada,60,2
34YWR3PJ3RQM8WFG1SJIMAP91L7X05,32XVDSJFPJDLWEHKSAQPJ1XHPC52MO,A1TTSDPGBHOO9P,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,235,1,1,1,3,1,1,1,2,1,0,1,0,1,2,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,b,4,USA,40,0
34YWR3PJ3RQM8WFG1SJIMAP91L7X05,3GLB5JMZFHB87EJEEWCB2F4OQHSGDD,A3NGN0SM7SBYB9,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,236,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,4,USA,40,-2
34YWR3PJ3RQM8WFG1SJIMAP91L7X05,3YJ6NA41JVWRNDC5RBO9ZMDTWSGJP2,A2Y7FD1D7PUGBL,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,Venezuela,237,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,0,b,5,Venezuela,40,2
34YWR3PJ3RQM8WFG1SJIMAP91L7X05,3DQQ64TAN01DTXC4YA7OOC71YPFWP2,A16184N1RO5OJV,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,238,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,USA,40,2
34YWR3PJ3RQM8WFG1SJIMAP91L7X05,3MH9DQ757GSUOGU00R20CF8CCIOUG4,ACI8PUCF5OPDC,1/112831.jpg,True,"""Electronics (computers, laptops, tablets, cellphones, TVs, etc.)"" ",I should drink Perrier.,I should purchase this camera.,I should wear neutrogena makeup,vI should buy this product because it will make me attractive,I should boycott disection,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,Good,India,239,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,India,40,2
30F94FBDOA0GB296UYFAHO0MFWFBTR,33LK57MYLDLE0KX11EVPIL6U4IGZSH,A2FP41BSPG0Y4A,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,240,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,a,4,USA,40,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,34QN5IT0TJ7ZFFC2JMCSVV37AW208W,A3W0SCW5UYEB0F,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,241,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,a,3,United States,60,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,37Z929RLGTOIE8O2VM67WX5DJHXTSO,A2R1GDWV4RLIUY,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,242,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,1,1,1,1,1,0,1,0,a,2,USA,40,-2
30F94FBDOA0GB296UYFAHO0MFWFBTR,3D4CH1LGEU9W4O6X2G79GJLY1XA9GQ,A3RVHUY67SVXQV,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,243,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,-1,0,-1,-2,1,1,0,-1,1,0,a,2,USA,40,-1
30F94FBDOA0GB296UYFAHO0MFWFBTR,3GA6AFUKO84OPICS5DOHA6UDHVA3HG,A41APS6V2Z1FJ,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,US,244,-1,-1,-1,-3,1,1,0,-2,1,0,0,-1,-1,-2,1,1,0,-1,1,0,-1,-1,0,-2,1,1,0,-1,1,0,a,2,US,50,-1
30F94FBDOA0GB296UYFAHO0MFWFBTR,3JNQLM5FTO21QWZZSYPAJOISRE9L2F,A3I9XLIHPPWPN1,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,245,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,a,3,United States,60,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3LYA37P8IA3KU3HDQR6K5H8HY75BK4,A31PW970Z2PC5P,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,united states,246,-1,-1,-1,-3,1,0,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,0,0,-1,1,1,0,0,1,0,a,2,united states,40,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3M0BCWMB8FCBP3BUF5PNTS2CJ1OBWI,AAGBW25TZVAX7,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,247,-1,-1,-1,-3,1,1,0,-2,1,0,1,-1,-1,-1,1,1,1,0,1,0,-1,-1,0,-2,1,1,0,-1,1,0,a,2,United States,40,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3PMBY0YE2RJJNCQS0UBQQS0J3CAC9P,A2VO8C41JJIQY9,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,India,248,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,0,-2,1,1,0,-2,1,0,a,1,India,40,-2
30F94FBDOA0GB296UYFAHO0MFWFBTR,3RANCT1ZVZXYXZMPK5AMB4HFZZTUBB,A1DMXEJGJY02E1,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,,USA,249,-1,0,-1,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,0,1,0,1,1,1,0,1,0,a,3,USA,40,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3TMFV4NEPSUSN5DNCT5D2QCBCDNW8P,A2XZLEY2RCF5VM,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,Canada,250,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,0,1,0,1,1,1,0,1,0,a,3,Canada,40,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3TOK3KHVJDYGIIZ2B2MX7W3UWCO7OB,A34YDGVZKRJ0LZ,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,the ad for this is very ambiguous,usa,251,-1,0,-1,-2,1,1,0,-1,1,0,-1,-1,0,-2,1,1,0,-1,1,0,0,-1,0,-1,1,1,0,0,1,0,a,3,usa,60,0
30F94FBDOA0GB296UYFAHO0MFWFBTR,3ZGVPD4G6DXFFKAGQE0FSQ2G7QJZTA,AZLZA0Q87TJZO,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,,United States,252,0,-1,-1,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,1,1,1,1,1,-2,1,0,a,2,United States,50,-2
32W3UF2E071F4MMMTXAXK0UCHF0C4Z,3E1QT0TDF9PAMATINC1Y1Z33U3CI8Q,A1TTSDPGBHOO9P,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,253,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,a,4,USA,40,0
32W3UF2E071F4MMMTXAXK0UCHF0C4Z,33ISQZVXP92LLAXVCELHSI1R7POCCZ,A3NGN0SM7SBYB9,2/124812.jpg,False,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should buy an audi.,I should drink coke,I should wear Versace fragrance,I should buy a Xacti device,I should read this book,a,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,,USA,254,1,0,0,1,1,1,1,-2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,a,4,USA,40,-2
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,37QW5D2ZR02ZGOWESOVC519Q59GS8C,A2VO8C41JJIQY9,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,India,255,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,-1,0,0,1,1,1,0,1,0,d,3,India,40,0
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3AAJC4I4F08L1HEBEKMBQKF78EFJZR,A3W0SCW5UYEB0F,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,United States,256,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,United States,60,1
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3BXQMRHWKJEUGQQMBU0VPKS9BURUMM,A41APS6V2Z1FJ,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,US,257,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,1,1,1,1,1,0,1,0,d,2,US,50,-1
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3CFVK00FW51P8XI0F01D91Z47JBL6W,A3I9XLIHPPWPN1,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,258,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,d,2,United States,60,-2
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3E7TUJ2EGW2TS4W60Q61AYI1PZVD9A,A1DMXEJGJY02E1,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,,USA,259,0,-1,0,-1,1,1,0,0,1,0,0,-1,-1,-2,1,1,0,-1,1,0,1,1,1,3,1,1,1,2,1,0,d,3,USA,40,0
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3IHR8NYAMRH1KVTKO415TKOAHUO4PV,A2XZLEY2RCF5VM,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,,Canada,260,-1,0,1,0,1,1,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,-1,1,1,1,1,0,1,0,d,5,Canada,40,2
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3LO69W1SUNTR5Q76RDAZLSCT062GLY,A2FP41BSPG0Y4A,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,,USA,261,-1,1,-1,-1,1,1,1,0,1,0,-1,1,0,0,1,1,1,0,1,0,-1,0,0,-1,1,1,0,0,1,0,d,2,USA,40,-2
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3OXV7EAXLY68STSB9UXDDF5N7RY362,A3RVHUY67SVXQV,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,,USA,262,1,0,0,1,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,USA,40,1
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3P4RDNWNDPMZ6RP1EGYPQPCHBY8JII,A34YDGVZKRJ0LZ,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,,USA,263,1,0,1,2,1,1,1,1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,5,USA,50,2
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3QILPRALQPB20B49KSEQ67ZKJ0T8NI,AZLZA0Q87TJZO,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,,United States,264,0,-1,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,3,United States,50,0
38RHULDVAHVIQRR6VDC2QVBYEGHIWX,3QUO65DNQE4IGTBYOAF8HOHE563OUF,A2R1GDWV4RLIUY,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,,USA,265,1,1,0,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,1,1,1,1,1,0,d,3,USA,40,0
33KGGVH25DXMFL0YXBNI0F8J6DDX18,3P529IW9KI1LRQBBGT4H37CHYBKFLJ,A1TTSDPGBHOO9P,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,,USA,266,1,0,0,1,1,1,1,-2,1,0,1,1,0,2,1,1,1,0,1,0,0,1,0,1,1,1,1,-2,1,0,d,4,USA,40,0
33KGGVH25DXMFL0YXBNI0F8J6DDX18,3PJ71Z61ROIZ09GUKXM69WHSX7T91O,A3NGN0SM7SBYB9,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,267,1,1,1,3,1,1,1,2,1,0,1,-1,1,1,1,1,1,-2,1,0,1,1,0,2,1,1,1,0,1,0,d,4,USA,40,-2
33KGGVH25DXMFL0YXBNI0F8J6DDX18,39U1BHVTD57EUR3N5756OPX1PYIT38,A2Y7FD1D7PUGBL,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,,Venezuela,268,1,1,0,2,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,0,1,1,0,2,1,1,1,1,1,0,d,3,Venezuela,40,0
33KGGVH25DXMFL0YXBNI0F8J6DDX18,3PIWWX1FJ3MV1297WYJP2QRHNU1JJV,A16184N1RO5OJV,2/69422.jpg,True,"""Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)"" ",I should go to this jimmy johns location,I should buy Nestle Chocolate,I should order Hanes online.,I should visit this Honda dealer.,I should be drinking Coca-Cola.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,,USA,269,0,-1,0,-1,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,2,USA,40,-2
